,IE_XML_ID,IE_NAME,IE_ID,IE_ACTIVE,IE_ACTIVE_FROM,IE_ACTIVE_TO,IE_PREVIEW_PICTURE,IE_PREVIEW_TEXT,IE_PREVIEW_TEXT_TYPE,IE_DETAIL_PICTURE,IE_DETAIL_TEXT,IE_DETAIL_TEXT_TYPE,IE_CODE,IE_SORT,IE_TAGS,IP_PROP25,IP_PROP106,IP_PROP28,IP_PROP272,IP_PROP239,IP_PROP328,IP_PROP240,IP_PROP26,IP_PROP270,IP_PROP27,IC_GROUP0,IC_GROUP1,IC_GROUP2,City
377,11110,Фирменный салон Albero,21571,Y,,,,,text,/upload/iblock/df6/nio846gty0s0b662x154yse5y2cgol8w.jpeg,,text,firmennyy-salon-albero6,500,,"ТЦ Формат, ул. Олимпийский проспект, 29 стр.1",,,,101,,c 10:00 до 21:00,7 4954459302,salon,"55.929784048167,37.750672522197",,,,Мытищи
378,11110,Фирменный салон Albero,21571,Y,,,,,text,/upload/iblock/df6/nio846gty0s0b662x154yse5y2cgol8w.jpeg,,text,firmennyy-salon-albero6,500,,"ТЦ Формат, ул. Олимпийский проспект, 29 стр.1",,,,101,,c 10:00 до 21:00,79685509508,salon,"55.929784048167,37.750672522197",,,,Мытищи
379,11110,Фирменный салон Albero,21572,N,,,,,text,/upload/iblock/1c7/4o9sbmhu8c2nkgypu47wj2lyt03f4r76.JPG,,text,firmennyy-salon-albero7,500,,"Expostroy ул. Нахимовский проспект, 24",,,,101,,с 10:00 до 20:00,74959275410,salon,"55.672150955637,37.583279767346",,,,Москва
380,11110,Фирменный салон Albero,21572,N,,,,,text,/upload/iblock/1c7/4o9sbmhu8c2nkgypu47wj2lyt03f4r76.JPG,,text,firmennyy-salon-albero7,500,,"Expostroy ул. Нахимовский проспект, 24",,,,101,,с 10:00 до 20:00,79651234912,salon,"55.672150955637,37.583279767346",,,,Москва
381,22452,Салон Интерьер +,22453,Y,,,,,text,/upload/iblock/08e/z96npskpwiuvvrqz2cxqy16ls39v6gti.JPG,,text,salon-interer-,500,,"ул. Чехова, 82 к2",,,,2427,,с 9:00 до 19:00 ,73467928306,otdel,"61.004492390769,69.056534463757",,,,Ханты-Мансийск
382,23007,ТК Чипак,23008,Y,,,,,text,/upload/iblock/ee4/kgbuc5p8y7jv5800z2vtm6klsk9apzjr.JPG,,text,tk-chipak,500,,"ул. Станционная, 19",,,,732,,с 9:00 до 18:00 ,74872577168,shop,"54.349903745231,38.243934195107",,,,Венёв
383,15630,Шикарные двери ,23038,Y,,,,,text,/upload/iblock/05a/0x0xmajx6gj8u3jxo31m0zsvegdbesws.JPG,,text,shikarnye-dveri-,500,,"ул. Годовикова, 3 ",,,,1020,,c 10:00 до 19:00,78202636305,otdel,"59.101282539855,37.927621135959",,,,Череповец
384,15661,Шикарные двери ,23039,Y,,,,,text,,,text,shikarnye-dveri-20,500,,"ТЦ Южный ул. Маяковского, 44",,,,1076,,c 10:00 до 19:00,79210727022,shop,"61.237752656921,46.625139135108",,,,Котлас
385,23187,ART DECO,23188,Y,,,,,text,/upload/iblock/af1/4tgn3fu1rcpsart08eabk9a4lo08oe9x.JPG,,text,art-deco,500,,"ул. Первомайская, 46",,,,2319,,c 10:00 до 18:00,79581355205,otdel,"57.673432544777,63.063260088903",,,,Ирбит
386,14843,Nevadoor,23192,Y,,,,,text,/upload/iblock/fd0/7umjvdvlc263fuu97vsimeoacpmo5sbg.JPG,,text,nevadoor,500,,"ТЦ МебельВуд ул. Дальневосточный проспект, 14",,,,102,,c 11:00 до 20:00,78126045050,shop,"59.910582497076,30.447797018588",,,,Санкт-Петербург
387,14843,Nevadoor,23192,Y,,,,,text,/upload/iblock/fd0/7umjvdvlc263fuu97vsimeoacpmo5sbg.JPG,,text,nevadoor,500,,"ТЦ МебельВуд ул. Дальневосточный проспект, 14",,,,102,,c 11:00 до 20:00,79112386416,shop,"59.910582497076,30.447797018588",,,,Санкт-Петербург
388,23205,Строймаркет,23206,Y,,,,,text,/upload/iblock/d6e/ak0fpr3oy6capc1mz9iv9ek2at4wz77q.JPG,,text,stroymarket,500,,"ул. Промысловая, 6",,,,2417,,с 9:00 до 20:00 ,73494917129,shop,"66.089646487938,76.713866849879",,,,Новый Уренгой
389,23207,Магазин Точка,23208,Y,,,,,text,/upload/iblock/bd1/e0887392c2yoash3gkdsoq3ogxtx8pfz.JPG,,text,magazin-tochka,500,,"ТЦ Флагман, ул. 5-й проезд, 6",,,,2412,,с 9:00 до 19:00 ,79224588222,shop,"65.536020951508,72.535966726439",,,,Надым
390,23212,Две Двери,23213,Y,,,,,text,/upload/iblock/0eb/6362ntw0iq7xh3ahub76993ju9h1ta5w.PNG,,text,dve-dveri,500,,"ул. Гагарина, д.21",,,,2299,,с 11:00 до 19:00,79655277579,shop,"56.916233393336,60.822785095404",,,,Берёзовский
391,23215,Шикарные двери,23216,Y,,,,,text,,,text,shikarnye-dveri1,500,,"ул. Виноградова, 87",,,,1030,,с 10:00 до 19:00,79216882090,shop,"60.775607893769,46.315005639967",,,,Великий Устюг
392,15634,Шикарные двери,23217,Y,,,,,text,/upload/iblock/bb2/6bh7tzor2qa8xdbtz0hog2kcnqqx4i4f.PNG,,text,shikarnye-dveri2,500,,"ТЦ Аксон, ул. Окружное шоссе, 18",,,,1021,,с 10:00 до 21:00,79212381887,shop,"59.199081602325,39.818770971833",,,,Вологда
393,23225,Наполь,23226,Y,,,,,text,/upload/iblock/aa7/sz1spnkp3nifdui5dw5zj90ixezetlf5.PNG,,text,napol,500,,"ул. Гагарина, 17а",,,,2333,,с 09:00 до 19:00,78007070628,otdel,"57.345244362972,61.883524947301",,,,Артёмовский
394,23227,Строй-центр,23228,Y,,,,,text,/upload/iblock/b28/an353b42rqck901doh6j2mazjqccgyl4.PNG,,text,stroy-tsentr,500,,"ул. Рубиновая, 1",,,,2027,,с 08:00 до 20:00,79002030008,otdel,"56.78290990604,61.376225444484",,,,Заречный
395,23229,ТехноСтрой,23230,Y,,,,,text,/upload/iblock/f27/unde5u3n0sc1woje0fn1as6d1fqowwlx.PNG,,text,tekhnostroy,500,,"ул. Качканарская, 2б",,,,2307,,с 09:00 до 19:00,79505407037,otdel,"58.702098745874,59.488443878788",,,,Качканар
396,23231,Керамика,23232,Y,,,,,text,/upload/iblock/c77/nk5psa53rb1wmg3p29ldiovw9csepm4i.PNG,,text,keramika,500,,"ул. Свердлова, 37",,,,2306,,с 09:00 до 19:00,79089019988,otdel,"57.425960928368,60.065463228172",,,,Кировград
397,23233,Деко-Стиль,23250,Y,,,,,text,/upload/iblock/2b9/g9r67ftkzmt0f6maori3xi5g36gjsjqm.PNG,,text,deko-stil,500,,"ул. Чапаева, 13",,,,1971,,с 09:00 до 18:00,79129825334,otdel,"58.108739,57.800258",,,,Лысьва
398,23251,Дверцыч,23252,Y,,,,,text,/upload/iblock/1af/up3cagarl198p553ywvtwkvszxbp7ih3.PNG,,text,dvertsych,500,,"ул. Вайнера, 45в",,,,2313,,с 10:00 до 18:00,79014300557,otdel,"56.915799790084,59.962412550926",,,,Первоуральск
399,11106,Фирменный отдел АЛЬБЕРО,23253,Y,,,,,text,/upload/iblock/7f9/8wskw379b0s50wbzjdm62630fn5wim1i.PNG,,text,merbau,500,,"ТК ДОКЕР, ул. Бахчиванджи, 2б, павильон В2",,,,2298,,с 09:00 до 19:00,73432271777,otdel,"56.759992,60.801828",,,,Екатеринбург
400,11106,Дом Комфорт,23254,Y,,,,,text,/upload/iblock/6af/16wdmjmibd48kz2lip29w89tn9iyz9tk.PNG,,text,dom-komfort,500,,"ул. Амундсена, 68",,,,2298,,с 09:00 до 19:00,79221885570,shop,"56.794434636377,60.575980579562",,,,Екатеринбург
401,18291,PRODVERI,23257,Y,,,,,text,/upload/iblock/bd3/m0dsn6yakg3cijtnj1l5zc1s00tcp19s.PNG,,text,prodveri1,500,,"ул. Елизаветинская, 4",,,,1118,,с 10:00 до 20:00,79097780030,shop,"54.747607,20.484714",,,,Калининград
402,18291,PRODVERI,23258,Y,,,,,text,/upload/iblock/0e1/otukct08rkzwpxjwic8rwikreyrju3lg.PNG,,text,prodveri2,500,,"ТЦ Балтламинат, Советский пр., 125",,,,1118,,с 10:00 до 20:00,79097777615,shop,"54.740606,20.473226",,,,Калининград
403,23259,Фабрика дверей,23397,Y,,,,,text,,,text,fabrika-dverey3,500,,"ул. Куйбышева, 10",,,,2323,,с 10:00 до 18:00,79827191720,otdel,"56.843471,62.719169",,,,Камышлов
404,23406,Ваш выбор,23407,Y,,,,,text,/upload/iblock/e60/r4motw44ihe6cdivagng3706de4m1pnq.PNG,,text,vash-vybor,500,,"ул. Карпинского, 26",,,,2302,,с 10:00 до 19:00,79530522663,shop,"59.766009,60.000475",,,,Карпинск
405,23408,Шикарные двери,23409,Y,,,,,text,/upload/iblock/432/18vm93zwl399hgct9o8d5fpa4w9xt9b2.PNG,,text,shikarnye-dveri3,500,,"ул. Дыбцына, 2",,,,1065,,с 10:00 до 19:00,79212461022,shop,"61.315314,47.158867",,,,Коряжма
406,23413,Салон дверей Albero,23418,Y,,,,,text,/upload/iblock/583/oj8e348y8ysyx9njxcvwg8v296r79a2y.JPG,,text,salon-dverey-albero,500,,"ул. Журналистов, 62",,,,1653,,с 9:00 до 17:00 ,79274023574,salon,"55.831836555403,49.195620243029",,,,Казань
407,23465,GoodDoors,23466,Y,,,,,text,/upload/iblock/77d/3438wa7zv244g7lc94ks8f34k7hoklpe.PNG,,text,gooddoors,500,,"Красноармейская 1-я, д. 6",,,,1964,,с 10:00 до 21:00,79223566112,otdel,"58.002308190927,56.267709305557",,,,Пермь
408,23465,Гипермаркет Дверей,23467,Y,,,,,text,/upload/iblock/216/ge27c5idzfsubfitwr1nghru3dcn0vdb.PNG,,text,gipermarket-dverey,500,,"ул. Ленина, д. 73",,,,1964,,с 10:00 до 20:00,73422777671,otdel,"58.005546,56.204374",,,,Пермь
409,23465,Двери Союз,23469,Y,,,,,text,/upload/iblock/e84/uqczs005a1b2i8ky4jxl1swaywh4lxc2.PNG,,text,dveri-soyuz,500,,"ул. Героев Хасана, д. 56",,,,1964,,с 10:00 до 21:00,79223830011,otdel,"57.96529,56.25918",,,,Пермь
410,23470,Магнус,23471,Y,,,,,text,/upload/iblock/50d/b3czbof4cp25iugf9dfxyoxxsw5ssaek.PNG,,text,magnus,500,,"пос. Горный Щит, ул. Горнощитская, д. 42",,,,2298,,с 09:00 до 19:00,79655261197,otdel,"56.696130070099,60.537380191783",,,,село Горный Щит
411,23472,Велес,23473,Y,,,,,text,/upload/iblock/837/ou1ou0jqp9a1qhbct6rvt9yjeexaf1qo.PNG,,text,veles,500,,"пгт Рефтинский, ул. Молодежная, д. 7",,,,2300,,с 10:00 до 19:00,79617768488,otdel,"57.088754,61.677324",,,,посёлок городского типа Рефтинский
412,23474,Новые Двери,23475,Y,,,,,text,/upload/iblock/1a8/erzrybe2j3oqqqpz5hxzbzkbpk3tr4sr.PNG,,text,novye-dveri,500,,"ул. 7-й м-район, 5 ст4",,,,2376,,с 10:00 до 19:00,73522643535,shop,"55.469147,65.279029",,,,Курган
413,23474,Новые Двери,23475,Y,,,,,text,/upload/iblock/1a8/erzrybe2j3oqqqpz5hxzbzkbpk3tr4sr.PNG,,text,novye-dveri,500,,"ул. 7-й м-район, 5 ст4",,,,2376,,с 10:00 до 19:00,79125783535,shop,"55.469147,65.279029",,,,Курган
414,23476,Шикарные двери,23477,Y,,,,,text,/upload/iblock/10a/9a3rwljp7b0ihozv2kl2cfdp34k2xqyt.PNG,,text,shikarnye-dveri4,500,,"рп Шексна, ул. Труда, д. 18",,,,1021,,с 10:00 до 19:00,79005344709,shop,"59.226723,38.514375",,,,рабочий посёлок Шексна
415,23485,Дверной Стиль,23486,Y,,,,,text,/upload/iblock/c94/2zpcr40cnu6f4k6mn3q9as4ozyujrjy7.PNG,,text,dvernoy-stil,500,,"ул. Вокзальная, 32/2",,,,2989,,с 09:00 до 19:00,74217518711,otdel,"50.553433,136.998791",,,,Комсомольск-на-Амуре
416,15510,Практик,23488,Y,,,,,text,/upload/iblock/0bb/t70cnjrh024d46ns2i8m1xi84qjrbe69.PNG,,text,praktik1,500,,"ул. Ленина, д.58",,,,2818,,с 09:00 до 20:00,79132692767,shop,"51.518005,81.211989",,,,Рубцовск
417,15510,Практик,23489,Y,,,,,text,/upload/iblock/a5d/it8u9zmwrhv60poh0castwx2amrzdxu2.PNG,,text,praktik4,500,,"​ул. Октябрьская улица, 018",,,,2818,,c 09:00 до 19:00,79231608370,shop,"51.553125,81.233234",,,,Рубцовск
418,15510,Практик,23490,Y,,,,,text,/upload/iblock/4a0/ovmthhauq1l6fc53ywlfq0e343mhyquw.PNG,,text,praktik5,500,,"ул. ​Комсомольская улица, 147",,,,2818,,c 09:00 до 18:00,79132772213,shop,"51.519144,81.20853",,,,Рубцовск
419,15510,Практик,23491,Y,,,,,text,/upload/iblock/a0b/iv3zw14gh5lktdqk7jjgsdgnl11xzw1g.PNG,,text,praktik6,500,,"​проспект Ленина, 170",,,,2818,,с 09:00 до 19:00,79132468307,shop,"51.500181,81.207309",,,,Рубцовск
420,42,Фабрика дверей,23492,Y,,,,,text,/upload/iblock/a00/omerde835cj84atv91nodcmu45v1xcgc.PNG,,text,fabrika-dverey4,500,,"​Иркутский тракт, 61 ст4",,,,2792,,с 10:00 до 20:00,79521629370,otdel,"56.505679,85.021621",,,,Томск
421,42,Фабрика дверей,23492,Y,,,,,text,/upload/iblock/a00/omerde835cj84atv91nodcmu45v1xcgc.PNG,,text,fabrika-dverey4,500,,"​Иркутский тракт, 61 ст4",,,,2792,,с 10:00 до 20:00,79521626501,otdel,"56.505679,85.021621",,,,Томск
422,23747,Салон дверей Albero,23747,Y,,,,,text,/upload/iblock/f19/40h5nua8y8tbii05vogxzd74lmw1xuhf.PNG,,text,albero,500,,"ул. Нуримова, 36 (ДОК)",,,,2116,,с 10:00 до 17:00,79273518636,salon,"53.383011,55.949079",,,,Салават
423,23922,Салон дверей Torex,23922,Y,,,,,text,/upload/iblock/28f/wett6972quib56b82oqi733nyhybir8g.PNG,,text,salon-dverey-torex,500,,"ул.Вокзальная, д.3, пав.1",,,,2630,,c 10:00 до 17:00,79243865417,otdel,"52.019552,113.48562",,,,Чита
424,23923,"ТЦ ""МИР""",23924,Y,,,,,text,/upload/iblock/cd9/hpqmbp74xy02otzizuo7xvtr45jmd3ke.PNG,,text,tts-mir,500,,ул.Строителей д.2/1,,,,3071,,с 09:00 до 19:00,74114733783,otdel,"56.657535,124.728148",,,,Нерюнгри
425,23936,Квадратный метр,23937,Y,,,,,text,/upload/iblock/d30/e0rceq3kpyjith0poprqclahpf8gvjs3.PNG,,text,kvadratnyy-metr,500,,"ул. Железнодорожная, 166Б",,,,3145,,с 10:00 до 19:00,74242250073,otdel,"46.934561,142.726719",,,,Южно-Сахалинск
426,23936,Квадратный метр,23937,Y,,,,,text,/upload/iblock/d30/e0rceq3kpyjith0poprqclahpf8gvjs3.PNG,,text,kvadratnyy-metr,500,,"ул. Железнодорожная, 166Б",,,,3145,,с 10:00 до 19:00,79147550073,otdel,"46.934561,142.726719",,,,Южно-Сахалинск
427,23936,Квадратный метр,23938,Y,,,,,text,/upload/iblock/013/wo5xk7nk391dwhmnnjmay9xhhd147pvf.PNG,,text,kvadratnyy-metr1,500,,"​Проспект Мира, 2 к8",,,,3145,,с 10:00 до 16:00,74242505826,otdel,"46.992885,142.733442",,,,Южно-Сахалинск
428,23936,Квадратный метр,23939,Y,,,,,text,/upload/iblock/23f/ebgb7ux2hmp87uggg5r0lbalbjkv1my1.PNG,,text,kvadratnyy-metr2,500,,"​Проспект Мира, 2/7",,,,3145,,с 10:00 до 16:00,74242777967,otdel,"46.994027,142.733131",,,,Южно-Сахалинск
429,23940,Квадратный метр,23941,Y,,,,,text,,,text,kvadratnyy-metr3,500,,"ул. Советская, 79",,,,3167,,с 10:00 до 19:00,,otdel,"47.050622,142.049229",,,,Холмск
430,23942,Мир дверей,23943,Y,,,,,text,/upload/iblock/e5c/mu1s1anx3owe0cpajfv0fizosa2aichz.PNG,,text,mir-dverey1,500,,"ул. Речная, 10",,,,3054,,с 10:00 до 19:00,74132643422,shop,"59.578386,150.798758",,,,Магадан
431,23942,Мир дверей,23944,Y,,,,,text,/upload/iblock/457/cazg1thbb7qwbdp2favw9a3hrrqatlyv.PNG,,text,mir-dverey2,500,,"ул. Коммуны, 17",,,,3054,,с 10:00 до 18:00,74132609309,shop,"59.560182,150.793306",,,,Магадан
432,23945,магазин Строймаркет,23946,Y,,,,,text,/upload/iblock/9d6/dzilov8um65vlzadbp3bisdpnfuisli4.PNG,,text,magazin-stroymarket,500,,"ул. 50 лет ВЛКСМ, д.32",,,,3069,,с 09:00 до 19:00,74114537988,shop,"58.618749,125.394735",,,,Алдан
433,14617,Салон дверей MeGa Двери,23947,Y,,,,,text,/upload/iblock/b23/yorn71r4x0xklw7zkn4uikzm5dehc1mt.PNG,,text,salon-dverey-mega-dveri5,500,,"ул. Трилиссера, 22",,,,2510,,с 10:00 до 18:00,79247052211,shop,"52.271868,104.304436",,,,Иркутск
434,21564,Geona Двери,24006,Y,,,,,text,/upload/iblock/b97/a1k7gx165fpth5tjj59kb055whl0aho8.PNG,,text,geona-dveri,500,,"ул.Советской Армии, 201",,,,1926,,с 10:00 до 19:00,79370600300,otdel,"53.22899,50.193813",,,,Самара
435,21564,Фирменный салон Albero,24016,Y,,,,,text,/upload/iblock/734/0vsju8xn7n3nm2pqi9174akodfakngtd.PNG,,text,albero1,500,,"​Пр. Кирова, 10Б",,,,1926,,с 08:00 до 17:00,79137203401,salon,"53.193489,50.292451",,,,Самара
436,21564,Фирменный салон Albero,24027,Y,,,,,text,/upload/iblock/afb/95r08ph3312qbhyak8mmo6ajc65afkvz.PNG,,text,firmennyy-salon-albero,500,,"ул. 22 Партсъезда, 1/2",,,,1926,,с 10:00 до 20:00,78463591533,salon,"53.197434,50.248164",,,,Самара
437,21564,Двери Самара,24028,Y,,,,,text,/upload/iblock/525/1lv5dn7d9f677wypoxjz0ciobqz2w13u.PNG,,text,dveri-samara,500,,"ул. Гагарина, 108",,,,1926,,с 10:00 до 19:00,79966225640,shop,"53.201482,50.210185",,,,Самара
438,24029,Torex,24030,Y,,,,,text,/upload/iblock/8b1/4n2rr8cikk4btonyigqbi12najdw6wz3.PNG,,text,torex_novok,500,,"ул. ​Дзержинского, 29",,,,1930,,с 10:00 до 20:00,79297160985,otdel,"53.096202,49.970129",,,,Новокуйбышевск
439,24031,Torex,24032,Y,,,,,text,/upload/iblock/447/t3ejjgg002tq2g40f12xrnh57c2onlkl.PNG,,text,torex_ul,500,,"пр. Ульяновский, 24",,,/upload/iblock/fea/3erntz00qrcyswkvi5194cv74ao6gam0.PNG,2185,,с 09:00 до 19:00,79372755861,otdel,"54.379224,48.576122",,,,Ульяновск
440,24033,Магазин Дверей,24034,Y,,,,,text,,,text,magazin-dverey,500,,"ул. Производственная, 34 ",,,,1929,,с 09:00 до 18:00,79376495633,shop,"52.97259,49.71171",,,,Чапаевск
441,24035,Torex,24036,Y,,,,,text,/upload/iblock/fe6/avp1i540ea5e3jfp4amso6usr772ca60.PNG,,text,torex_p,500,,"​ул. Максима Горького, 66",,,,2224,,с 09:00 до 17:00,79372689000,otdel,"52.008804,48.804024",,,,Пугачёв
442,24042,Легендорс,24043,Y,,,,,text,/upload/iblock/adc/n7vtvpv5hsbfc1emk180c47ufsvit070.PNG,,text,legendors,500,,"ул. ​Коммунальная, 32",,,,1928,,с 09:00 до 19:00,78482570208,shop,"53.561078,49.307288",,,,Тольятти
443,24042,Легендорс,24045,Y,,,,,text,,,text,legendors1,500,,"ул. ​Коммунальная, 32",,,,1928,,с 09:00 до 19:00,79991700799,shop,"53.560874,49.30754",,,,Тольятти
444,24042,Легендорс,24046,Y,,,,,text,/upload/iblock/61c/2bn85o5kcl4em50092olez628lu4ry58.PNG,,text,legendors2,500,,"ул. ​Автостроителей, 22а",,,,1928,,с 10:00 до 19:00,79608350947,shop,"53.541263,49.330042",,,,Тольятти
445,24042,Мегадвери,24047,Y,,,,,text,,,text,megadveri,500,,"​Пр. Степана Разина, 97",,,,1928,,с 09:00 до 20:00,79967372242,shop,"53.501023,49.291668",,,,Тольятти
446,24048,Torex,24050,Y,,,,,text,,,text,torex_s,500,,"​ул. Фридриха Энгельса, 37",,,,1934,,с 09:00 до 19:00,79277984441,shop,"53.163739,48.473943",,,,Сызрань
447,24051,Магазин Дверей,24052,Y,,,,,text,,,text,magazin-dverey_p,500,,"ул. Революционная, 231",,,,1933,,с 08/:00 до 17:00,78465625151,shop,"53.654665,52.147711",,,,Похвистнево
448,24053,Магазин Дверей,24054,Y,,,,,text,,,text,magazin-dverey_marks,500,,"​Пр. Строителей, 18в",,,,2223,,с 08:00 до 18:00,78456751405,shop,"51.701927,46.751818",,,,Маркс
449,20745,Двери М,24055,Y,,,,,text,/upload/iblock/590/6fsnww03igz46vyy1fnp8smdt4bcf7tq.PNG,,text,dveri-m,500,,"ул. Тельмана, 21",,,,2227,,с 09:00 до 18:00,79272790708,shop,"51.490338,46.121892",,,,Энгельс
450,24056,Ваши Двери,24061,Y,,,,,text,/upload/iblock/c7b/xhzn5kmx7p3eg2wmf3865yc0b9px3frb.PNG,,text,vashi-dveri,500,,"​ул. Индустриальная, 46 ст1",,,,2436,,с 10:00 до 19:00,79227818320,shop,"60.961179,76.531959",,,,Нижневартовск
451,20745,Шервуд,24062,Y,,,,,text,/upload/iblock/ac9/0e79zdsvgql23gmnhmgrq0sctbiitewn.PNG,,text,shervud,500,,"ул. Волоха, 15",,,,2227,,с 10:00 до 19:00,79033283154,shop,"51.490482,46.114688",,,,Энгельс
452,24063,Магазин Дверей,24064,Y,,,,,text,,,text,magazin-dverey_balashov,500,,"ул. Ленина, 50",,,,2219,,с 09:00 до 19:00,79610524406,otdel,"51.54616,43.14345",,,,Балашов
453,24065,Магазин Дверей,24066,Y,,,,,text,,,text,magazin-dverey_volsk,500,,"ул. Льва Толстого, 199",,,,2220,,с 09:00 до 18:00,79276266949,otdel,"52.039513,47.382388",,,,Вольск
454,24067,Фабрика Дверей,24068,Y,,,,,text,/upload/iblock/5a3/25e9c6hv0wayzi9p2cmem9dtcddlv5z1.PNG,,text,fabrika-dverey_saratov,500,,"ул. ​Кутякова, 99",,,,2212,,с 10:00 до 19:00,79378181143,otdel,"51.539185,46.019673",,,,Саратов
455,24067,ДверНик64,24069,Y,,,,,text,/upload/iblock/7d0/bl0cj91qicjni0utjz0n6g7anvdz1ga7.PNG,,text,dvernik64,500,,"ул. Кутякова, 30",,,,2212,,с 10:00 до 19:00,79270555842,shop,"51.536625,46.031571",,,,Саратов
456,24067,Фирменный салон Albero,24076,Y,,,,,text,/upload/iblock/b61/f3lbc2q7o8kcxe6esw5c435nq128iz1y.PNG,,text,firmennyy-salon-albero_saratov,500,,"ул. Кутякова, 68",,,,2212,,с 09:00 до 19:00,79678080754,salon,"51.538158,46.025046",,,,Саратов
457,24067,Дверной Магазин,24077,Y,,,,,text,/upload/iblock/7a2/grqwi2o0bj72qfuqenzeh13zc0vk1de7.PNG,,text,dvernoy-magazin,500,,"ул. Кутякова, 94",,,,2212,,с 09:00 до 19:00,79372253100,shop,"51.539021,46.021328",,,,Саратов
458,24067,Дверной эксперт,24078,Y,,,,,text,/upload/iblock/f8d/xauuzeo0mxffzxzmodh08zdga17c2v0z.PNG,,text,dvernoy-ekspert,500,,"ул. Кутякова, 63",,,,2212,,с 10:00 до 18:00,79962000459,shop,"51.538301,46.023023",,,,Саратов
459,24079,Магазин Дверей,24080,Y,,,,,text,,,text,magazin-dverey_kuzneck,500,,"ул. Радищева, 86",,,,2029,,с 09:00 до 17:00,79273833101 ,shop,"53.11451,46.592323",,,,Кузнецк
460,24081,Torex,24082,Y,,,,,text,/upload/iblock/ca4/no35sy64ay01opgkl7sahb2o65vpn10u.PNG,,text,torex_rt,500,,"ул. Советская, 17",,,,2218,,с 08:00 до 17:00,79270595949,otdel,"52.254659,43.778061",,,,Ртищево
461,24083,Дверянин,24084,Y,,,,,text,/upload/iblock/e01/b8m5gzbosnndtyqxl3ql4l121clwqlrs.PNG,,text,dveryanin,500,,"ул. Полежаева, 72",,,,1624,,с 09:00 до 19:00,78342233399,otdel,"54.190062,45.164044",,,,Саранск
462,14650,Дверной ,24085,Y,,,,,text,/upload/iblock/80f/20ctnwexf8p92le3zrdyrgbuvjc65kmw.PNG,,text,dvernoy-,500,,"ул. Пушкина, 15",,,,2023,,с 09:00 до 19:00,78412999029,otdel,"53.196681,45.005451",,,,Пенза
463,14650,Дворецкий,24086,Y,,,,,text,/upload/iblock/787/iidfdb8u1psdr96nmwj9hew94wifob3n.PNG,,text,dvoretskiy,500,,"ул. Пушкина, 45",,,,2023,,с 09:00 до 19:00,78412200901,otdel,"53.198484,44.992305",,,,Пенза
464,14650,Torex,24087,Y,,,,,text,/upload/iblock/ca6/61asrhrxssdtew1co5rny95j67mj2kuo.PNG,,text,torex_penza,500,,"пр. Строителей, 45а",,,,2023,,с 10:00 до 20:00,79373756484,otdel,"53.222051,44.895151",,,,Пенза
465,24252,Салон дверей Albero,24253,Y,,,,,text,,,text,albero_balakovo,500,,ул. Пролетарская 71,,,,2213,,с 09:00 до 18:00,792711444646,salon,"52.040042,47.781789",,,,Балаково
466,24252,Магазин Дверей,24254,Y,,,,,text,,,text,magazin-dverey_balakovo,500,,ул. Степная 84/1,,,,2213,,с 10:00 до 19:00,79272252107,shop,"52.021066,47.839638",,,,Балаково
467,24314,ПОЛ МИРА,24315,Y,,,,,text,/upload/iblock/d73/pkte7zfyys72yfzjzzvqfjuf2gmc11nc.PNG,,text,pol-mira,500,,"ул. Кирова, 146",,,,1865,,с 9:00 до 20:00,79630659111,otdel,"56.863162,53.22075",,,,Ижевск
468,24314,ПОЛ МИРА,24315,Y,,,,,text,/upload/iblock/d73/pkte7zfyys72yfzjzzvqfjuf2gmc11nc.PNG,,text,pol-mira,500,,"ул. Кирова, 146",,,,1865,,с 9:00 до 20:00,73412230054,otdel,"56.863162,53.22075",,,,Ижевск
469,24501,Фабрика Дверей,24501,Y,,,,,text,/upload/iblock/b97/fgp17n55xonkm70a7i4q2s1fpyx0xd81.PNG,,text,fabrika-dverey_kiselevsk,500,,"Западный проезд, 3",,,,2673,,с 09:00 до 19:00,79502726663,otdel,"53.997207,86.54102",,,,Киселёвск
470,24504,"Салон-Галерея ""Окна&Двери""",24505,Y,,,,,text,,,text,salon-galereya-okna-dveri,500,,"ул. Свободы, 38а",,,,2367,,,79221622143,shop,"56.506706,60.815708",,,,Сысерть
471,14798,Dvernoy,24506,Y,,,,,text,/upload/iblock/3b4/ok3ux5el71088kn2pg0syiblr2utsapd.PNG,,text,dvernoy,500,,"ул. Павловский тракт, 180",,,,2814,,с 10:00 до 20:00,79628138553,otdel,"53.347796,83.644025",,,,Барнаул
472,24507,Сибирские Окна,24508,Y,,,,,text,,,text,sibirskie-okna,500,,"Пер. Цинкзаводской, 19",,,,2684,,с 09:00 до 18:00,73845221036,otdel,"54.422015,86.300262",,,,Белово
